# P t0 rp_rs a_rs b
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.098675818004625881e+00 4.497773048271369589e+01 1.266516787792245323e-02 1.102550106549734110e+01 6.315006510918531601e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.082802980108514390e+00 4.498527733899364023e+01 1.473179547335205265e-02 1.234448837835633128e+01 6.397384363892792969e-01
9.292470256909449944e+00 4.497660914018334921e+01 1.415158779506281959e-02 1.218341618848354457e+01 6.205220605752902463e-01
9.292470256909449944e+00 4.497660914018334921e+01 1.415158779506281959e-02 1.218341618848354457e+01 6.205220605752902463e-01
9.292470256909449944e+00 4.497660914018334921e+01 1.415158779506281959e-02 1.218341618848354457e+01 6.205220605752902463e-01
9.292470256909449944e+00 4.497660914018334921e+01 1.415158779506281959e-02 1.218341618848354457e+01 6.205220605752902463e-01
9.292470256909449944e+00 4.497660914018334921e+01 1.415158779506281959e-02 1.218341618848354457e+01 6.205220605752902463e-01
9.088550030906098698e+00 4.497632955334121618e+01 1.314821869104097242e-02 1.169654885787632992e+01 6.068579413995350835e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.299021460474200751e+00 4.496559308327513094e+01 1.125022598471513494e-02 1.212589497633645408e+01 5.301842683238375820e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.303489654272555143e+00 4.496549706995708107e+01 1.210705993206321468e-02 1.133720880832302491e+01 5.277357509100822908e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.082144157829805664e+00 4.497552649397530899e+01 1.449433021592919091e-02 1.172926766051078040e+01 5.154973596796940116e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.281183927558526392e+00 4.497322820752036421e+01 1.070669845863779501e-02 1.149707313716515245e+01 5.427432226898322165e-01
9.081088718778344671e+00 4.497796120018126231e+01 9.824348249961738916e-03 1.075862006243361613e+01 5.622054019715528872e-01
